listing_id,url,platform,category,title,current_price,original_price,price_drops,last_price_change,currency,brand,size,condition,imageUrl,first_seen,last_seen,status,date_disappeared,consecutive_misses,sold_price,sold_confirmed_at
109556,https://www.vinted.co.uk/items/9836584510-authentic-polo-ralph-lauren-womens-striped-button-down-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Authentic Polo Ralph Lauren Women’s Striped Button-Down Shirt,14.97,14.97,0,,GBP,Polo Ralph Lauren,M / UK 12-14,Very good,,2026-08-30T20:59:34.666068+00:00,2026-08-30T20:59:34.666068+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,14.97,2026-09-04T16:18:16.561634+00:00
109561,https://www.vinted.co.uk/items/9833260041-polo-by-ralph-lauren-custom-fit-size-small?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Polo by Ralph Lauren custom fit size small,10.00,10.00,0,,GBP,Ralph Lauren,S,Very good,,2026-08-30T20:59:34.666068+00:00,2026-08-30T20:59:34.666068+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,10.00,2026-09-04T16:18:51.189626+00:00
109562,https://www.vinted.co.uk/items/9836205243-ralph-lauren-shirt-short-sleeved?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren Shirt Short Sleeved,15.00,15.00,0,,GBP,Ralph Lauren,L,Very good,,2026-08-30T20:59:34.666068+00:00,2026-08-30T20:59:34.666068+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,15.00,2026-09-04T16:18:58.236772+00:00
109565,https://www.vinted.co.uk/items/9820123914-ralph-lauren-oxford-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren Oxford shirt,25.00,25.00,0,,GBP,Ralph Lauren,L,Very good,,2026-08-30T20:59:34.666068+00:00,2026-08-30T20:59:34.666068+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,24.00,2026-09-04T16:19:04.746142+00:00
109567,https://www.vinted.co.uk/items/9829588205-ralph-lauren-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren shirt,9.99,9.99,0,,GBP,Ralph Lauren,L,Very good,,2026-08-30T20:59:34.666068+00:00,2026-08-30T20:59:34.666068+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,9.99,2026-09-04T16:19:11.754374+00:00
109576,https://www.vinted.co.uk/items/9795834722-ralph-lauren-oxford-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren Oxford Shirt,20.00,20.00,0,,GBP,Ralph Lauren,XL,Very good,,2026-08-30T20:59:34.666068+00:00,2026-08-30T20:59:34.666068+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,20.00,2026-09-04T16:19:47.551642+00:00
109578,https://www.vinted.co.uk/items/9827366780-ralph-lauren-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren shirt,45.00,45.00,0,,GBP,Ralph Lauren,M,New with tags,,2026-08-30T20:59:34.666068+00:00,2026-08-30T20:59:34.666068+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,45.00,2026-09-04T16:19:58.718711+00:00
109580,https://www.vinted.co.uk/items/9817837105-mens-ralph-lauren-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Men’s Ralph Lauren Shirt,14.00,14.00,0,,GBP,Ralph Lauren,M,Very good,,2026-08-30T20:59:34.666068+00:00,2026-08-30T20:59:34.666068+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,12.00,2026-09-04T16:20:07.795053+00:00
109581,https://www.vinted.co.uk/items/9834933982-ralph-lauren-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren shirt,15.00,15.00,0,,GBP,Ralph Lauren,S,Very good,,2026-08-30T20:59:34.666068+00:00,2026-08-30T20:59:34.666068+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,15.00,2026-09-04T16:20:14.711707+00:00
109603,https://www.vinted.co.uk/items/9836207363-coral-mens-ralph-lauren-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Coral men’s ralph lauren shirt,18.00,18.00,0,,GBP,Ralph Lauren,M,Very good,,2026-08-30T20:59:40.775192+00:00,2026-08-30T20:59:40.775192+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,14.00,2026-09-04T16:21:44.173719+00:00
109605,https://www.vinted.co.uk/items/9808321405-ralph-lauren-mens-blue-and-white-patterned-long-sleeve-cotton-shirt-custom-fit-size-small?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren men’s blue and white patterned long sleeve cotton shirt. Custom fit. Size small.,15.00,15.00,0,,GBP,Ralph Lauren,S,Very good,,2026-08-30T20:59:40.775192+00:00,2026-08-30T20:59:40.775192+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,15.00,2026-09-04T16:21:52.774103+00:00
109610,https://www.vinted.co.uk/items/9824648784-polo-ralph-lauren-oxford-pique-knit-shirt-white-long-sleeve?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Polo Ralph Lauren Oxford Pique Knit Shirt White  Long Sleeve,20.00,20.00,0,,GBP,Ralph Lauren,M,Very good,,2026-08-30T20:59:40.775192+00:00,2026-08-30T20:59:40.775192+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,20.00,2026-09-04T16:22:22.617316+00:00
109614,https://www.vinted.co.uk/items/9833203323-mens-ralph-lauren-striped-oxford-shirt-l?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Mens Ralph Lauren Striped Oxford Shirt - L,31.99,31.99,0,,GBP,Ralph Lauren,L,Very good,,2026-08-30T20:59:40.775192+00:00,2026-08-30T20:59:40.775192+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,31.99,2026-09-04T16:22:46.038647+00:00
109616,https://www.vinted.co.uk/items/9835241336-ralph-lauren-linen-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren Linen Shirt,26.00,26.00,0,,GBP,Ralph Lauren,XL,New without tags,,2026-08-30T20:59:40.775192+00:00,2026-08-30T20:59:40.775192+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,26.00,2026-09-04T16:22:52.417262+00:00
109617,https://www.vinted.co.uk/items/9836014533-ralph-lauren-turquoise-shirt-size-xl?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren turquoise shirt size XL,15.00,15.00,0,,GBP,Ralph Lauren,XL,Very good,,2026-08-30T20:59:40.775192+00:00,2026-08-30T20:59:40.775192+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,15.00,2026-09-04T16:22:58.516497+00:00
109619,https://www.vinted.co.uk/items/9809830764-ralph-lauren-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren shirt,25.50,25.50,0,,GBP,Ralph Lauren,L,Very good,,2026-08-30T20:59:40.775192+00:00,2026-08-30T20:59:50.291409+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,25.50,2026-09-04T16:23:12.471370+00:00
109622,https://www.vinted.co.uk/items/9828046990-ralph-lauren-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph lauren shirt,20.00,20.00,0,,GBP,Ralph Lauren,L / UK 16-18,Very good,,2026-08-30T20:59:40.775192+00:00,2026-09-01T00:22:32.931284+00:00,confirmed_sold,2026-09-01T16:34:29.486109+00:00,3,20.00,2026-09-04T16:19:10.257552+00:00
109629,https://www.vinted.co.uk/items/9815246503-ralph-lauren-polo-shirt-big-pony?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren polo shirt big pony,15.00,15.00,0,,GBP,Ralph Lauren,XS / UK 4-6,Very good,,2026-08-30T20:59:40.775192+00:00,2026-08-30T20:59:40.775192+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,15.00,2026-09-04T16:24:02.103610+00:00
109634,https://www.vinted.co.uk/items/9818149051-mens-ralph-lauren-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Mens Ralph Lauren shirt,6.00,6.00,0,,GBP,Ralph Lauren,XXL,Good,,2026-08-30T20:59:40.775192+00:00,2026-08-30T20:59:40.775192+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,6.00,2026-09-04T16:24:21.882600+00:00
109641,https://www.vinted.co.uk/items/9830834933-pink-and-white-striped-ralph-lauren-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Pink and white striped ralph lauren shirt,14.00,14.00,0,,GBP,Ralph Lauren,XS / UK 4-6,Very good,,2026-08-30T20:59:40.775192+00:00,2026-08-30T20:59:40.775192+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,14.00,2026-09-04T16:24:48.778772+00:00
109643,https://www.vinted.co.uk/items/9817824018-ralph-lauren-blue-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren Blue Shirt,20.00,20.00,0,,GBP,Ralph Lauren,M,Very good,,2026-08-30T20:59:40.775192+00:00,2026-08-30T20:59:40.775192+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,20.00,2026-09-04T16:25:04.333315+00:00
109651,https://www.vinted.co.uk/items/9829894960-boys-shirts?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Boys shirts,4.00,4.00,0,,GBP,Ralph Lauren,9-12 months / 74 cm,Very good,,2026-08-30T20:59:40.775192+00:00,2026-08-30T20:59:40.775192+00:00,deleted,2026-09-04T16:25:43.037503+00:00,3,,
109653,https://www.vinted.co.uk/items/9832691854-black-t-shirt-ralph-lauren-medium-size?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Black T Shirt Ralph Lauren medium size,19.99,19.99,0,,GBP,Ralph Lauren,M,Very good,,2026-08-30T20:59:50.291409+00:00,2026-08-30T20:59:50.291409+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,19.99,2026-09-04T16:25:49.296904+00:00
109654,https://www.vinted.co.uk/items/9835581487-vintage-ralph-lauren-sport-black-white-striped-shirt-in-size-4?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Vintage Ralph Lauren Sport black white striped shirt in size 4,39.00,39.00,0,,GBP,Ralph Lauren,XS / UK 4-6,Very good,,2026-08-30T20:59:50.291409+00:00,2026-08-30T20:59:50.291409+00:00,deleted,2026-09-04T16:25:52.210294+00:00,3,,
109657,https://www.vinted.co.uk/items/9836424823-ralph-lauren-re-worked-playsuit?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren re worked playsuit,3.50,3.50,0,,GBP,Ralph Lauren,XS / UK 4-6,Very good,,2026-08-30T20:59:50.291409+00:00,2026-08-30T20:59:50.291409+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,3.50,2026-09-04T16:26:05.140496+00:00
109660,https://www.vinted.co.uk/items/9807773184-white-ralph-lauren-button-up-shirt-mens-small?referrer=catalog,Vinted,brand_ralph_lauren_shirt,White Ralph Lauren button up shirt men’s small,15.00,15.00,0,,GBP,Ralph Lauren,S,Very good,,2026-08-30T20:59:50.291409+00:00,2026-08-30T20:59:50.291409+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,15.00,2026-09-04T16:26:19.715072+00:00
109661,https://www.vinted.co.uk/items/9830511906-ralph-lauren-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph lauren shirt,15.00,15.00,0,,GBP,Ralph Lauren,M,Very good,,2026-08-30T20:59:50.291409+00:00,2026-08-30T20:59:58.001709+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,10.00,2026-09-04T16:26:25.434348+00:00
109662,https://www.vinted.co.uk/items/9828973547-ralph-lauren-ladies-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren ladies shirt,17.00,17.00,0,,GBP,Ralph Lauren,M / UK 12-14,Very good,,2026-08-30T20:59:50.291409+00:00,2026-08-31T23:25:49.309793+00:00,confirmed_sold,2026-09-01T11:53:00+00:00,3,17.00,2026-09-04T16:29:05.182832+00:00
109667,https://www.vinted.co.uk/items/9833333548-2-boys-long-sleeve-shirts-age-2-3-years?referrer=catalog,Vinted,brand_ralph_lauren_shirt,2 boys long sleeve shirts age 2-3 Years,3.00,3.00,0,,GBP,Ralph Lauren,24-36 months / 92 cm,Very good,,2026-08-30T20:59:50.291409+00:00,2026-08-30T20:59:50.291409+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,3.00,2026-09-04T16:26:46.444829+00:00
109671,https://www.vinted.co.uk/items/9835477247-ralph-lauren-mens-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren men’s shirt,20.00,20.00,0,,GBP,Ralph Lauren,17.5 in | 43 cm,Very good,,2026-08-30T20:59:50.291409+00:00,2026-08-30T20:59:50.291409+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,20.00,2026-09-04T16:26:58.440904+00:00
109672,https://www.vinted.co.uk/items/9832072436-mens-checked-ralph-lauren-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Men’s checked Ralph Lauren shirt,12.00,12.00,0,,GBP,Ralph Lauren,M,Very good,,2026-08-30T20:59:50.291409+00:00,2026-08-30T20:59:50.291409+00:00,deleted,2026-09-04T16:27:02.826726+00:00,3,,
109673,https://www.vinted.co.uk/items/9832608105-blue-shirt-ralph-lauren-mens?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Blue shirt Ralph Lauren men’s,15.00,15.00,0,,GBP,Ralph Lauren,S,New without tags,,2026-08-30T20:59:50.291409+00:00,2026-08-30T20:59:50.291409+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,15.00,2026-09-04T16:27:09.908250+00:00
109674,https://www.vinted.co.uk/items/9818868357-baby-boys-ralph-lauren-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Baby boys Ralph Lauren shirt,6.00,6.00,0,,GBP,Ralph Lauren,6-9 months / 68 cm,New without tags,,2026-08-30T20:59:50.291409+00:00,2026-08-30T20:59:50.291409+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,6.00,2026-09-04T16:27:17.472599+00:00
109689,https://www.vinted.co.uk/items/9833380884-ralph-lauren-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren shirt,12.00,12.00,0,,GBP,Ralph Lauren,S,Very good,,2026-08-30T20:59:50.291409+00:00,2026-08-30T20:59:50.291409+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,12.00,2026-09-04T16:28:26.516308+00:00
109695,https://www.vinted.co.uk/items/9822149863-ralph-lauren-blue-and-white-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren Blue and white shirt,8.00,8.00,0,,GBP,Ralph Lauren,6-9 months / 68 cm,Very good,,2026-08-30T20:59:50.291409+00:00,2026-08-30T20:59:50.291409+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,8.00,2026-09-04T16:28:47.156375+00:00
109698,https://www.vinted.co.uk/items/9832504728-light-weight-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Light weight shirt,6.00,6.00,0,,GBP,Ralph Lauren,13 years / 158 cm,Very good,,2026-08-30T20:59:50.291409+00:00,2026-08-30T20:59:58.001709+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,6.00,2026-09-04T16:29:09.455012+00:00
109699,https://www.vinted.co.uk/items/9819779326-ralph-lauren-slim-fit-linen-shirt-size-small?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren slim fit Linen Shirt Size Small,12.00,12.00,0,,GBP,Polo Ralph Lauren,S,Very good,,2026-08-30T20:59:50.291409+00:00,2026-08-30T20:59:58.001709+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,12.00,2026-09-04T16:29:15.755124+00:00
109709,https://www.vinted.co.uk/items/9815065476-ralph-lauren-mens-shirt-slim-fit-size-l?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren men’s shirt slim fit size L,8.00,8.00,0,,GBP,Ralph Lauren,L,Very good,,2026-08-30T20:59:50.291409+00:00,2026-08-30T20:59:50.291409+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,8.00,2026-09-04T16:29:55.553199+00:00
109710,https://www.vinted.co.uk/items/9834818915-ralph-lauren-pure-silk-shirt-women-uk-size-6-8?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren pure silk shirt women uk size 6-8,10.00,10.00,0,,GBP,Ralph Lauren,S / UK 8-10,Very good,,2026-08-30T20:59:50.291409+00:00,2026-08-30T20:59:50.291409+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,10.00,2026-09-04T16:30:03.784176+00:00
109713,https://www.vinted.co.uk/items/9829332066-purple-plaid-ralph-lauren-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Purple plaid Ralph Lauren shirt,15.00,15.00,0,,GBP,Ralph Lauren,S,Very good,,2026-08-30T20:59:50.291409+00:00,2026-08-30T20:59:58.001709+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,15.00,2026-09-04T16:30:20.734885+00:00
109722,https://www.vinted.co.uk/items/9819966703-ralph-lauren-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren Shirt,15.00,15.00,0,,GBP,Ralph Lauren,S,Very good,,2026-08-30T20:59:58.001709+00:00,2026-08-30T20:59:58.001709+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,15.00,2026-09-04T16:30:53.739407+00:00
109723,https://www.vinted.co.uk/items/9834004972-ralph-lauren-mens-slim-fit-brown-cotton-twill-button-down-shirt-s?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren Men’s Slim Fit Brown Cotton Twill Button-Down Shirt / S,35.00,35.00,0,,GBP,Ralph Lauren,S,Very good,,2026-08-30T20:59:58.001709+00:00,2026-08-30T20:59:58.001709+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,35.00,2026-09-04T16:31:00.427796+00:00
109725,https://www.vinted.co.uk/items/9833031376-ralph-lauren-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren Shirt,14.00,14.00,0,,GBP,Ralph Lauren,M,Good,,2026-08-30T20:59:58.001709+00:00,2026-08-30T20:59:58.001709+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,14.00,2026-09-04T16:31:14.074495+00:00
109726,https://www.vinted.co.uk/items/9829208812-ralph-lauren-flannel-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren flannel shirt,10.00,10.00,0,,GBP,Ralph Lauren,M,Very good,,2026-08-30T20:59:58.001709+00:00,2026-08-30T20:59:58.001709+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,10.00,2026-09-04T16:31:21.182611+00:00
109740,https://www.vinted.co.uk/items/9806880684-mens-dress-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Mens dress shirt,4.47,4.47,0,,GBP,Ralph Lauren,XL,Very good,,2026-08-30T20:59:58.001709+00:00,2026-08-30T20:59:58.001709+00:00,deleted,2026-09-04T16:32:02.637708+00:00,3,,
109741,https://www.vinted.co.uk/items/9835535977-mens-genuine-ralph-lauren-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Mens Genuine Ralph Lauren shirt,13.00,13.00,0,,GBP,Ralph Lauren,M,Very good,,2026-08-30T20:59:58.001709+00:00,2026-08-30T20:59:58.001709+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,13.00,2026-09-04T16:32:11.797604+00:00
109744,https://www.vinted.co.uk/items/9816474014-boys-ralph-lauren-shirt-aged-8?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Boys Ralph Lauren Shirt Aged 8,5.00,5.00,0,,GBP,Ralph Lauren,8 years / 128 cm,Very good,,2026-08-30T20:59:58.001709+00:00,2026-08-30T20:59:58.001709+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,5.00,2026-09-04T16:32:25.105377+00:00
109749,https://www.vinted.co.uk/items/9831688465-ralph-lauren-shirt-large?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren shirt large,10.00,10.00,0,,GBP,Ralph Lauren,L,Very good,,2026-08-30T20:59:58.001709+00:00,2026-08-30T20:59:58.001709+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,10.00,2026-09-04T16:32:57.337212+00:00
109751,https://www.vinted.co.uk/items/9835501764-mens-genuine-ralph-lauren-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Mens Genuine Ralph Lauren shirt,13.00,13.00,0,,GBP,Ralph Lauren,S,Very good,,2026-08-30T20:59:58.001709+00:00,2026-08-30T20:59:58.001709+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,13.00,2026-09-04T16:33:16.140191+00:00
109754,https://www.vinted.co.uk/items/9823280416-lauren-ralph-lauren-womens-purple-layered-shirt-hem-v-neck-jumper-xl-uk-18-20?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Lauren Ralph Lauren Womens Purple Layered Shirt Hem V-Neck Jumper XL UK 18-20,12.00,12.00,0,,GBP,Ralph Lauren,XL / UK 20-22,Very good,,2026-08-30T20:59:58.001709+00:00,2026-08-30T20:59:58.001709+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,12.00,2026-09-04T16:33:28.623511+00:00
109763,https://www.vinted.co.uk/items/9831594259-polo-ralph-lauren-shirt-s?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Polo Ralph Lauren shirt (S),11.00,11.00,0,,GBP,Ralph Lauren,S,Very good,,2026-08-30T20:59:58.001709+00:00,2026-08-30T20:59:58.001709+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,11.00,2026-09-04T16:34:10.958850+00:00
109765,https://www.vinted.co.uk/items/9777445774-ralph-lauren-womens-super-slim-fit-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren women’s Super Slim Fit shirt,22.00,22.00,0,,GBP,Ralph Lauren,Other,Very good,,2026-08-30T20:59:58.001709+00:00,2026-08-30T20:59:58.001709+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,22.00,2026-09-04T16:34:18.206781+00:00
109772,https://www.vinted.co.uk/items/9831344160-ralph-lauren-polo-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren polo shirt,15.00,15.00,0,,GBP,Ralph Lauren,M / UK 12-14,New without tags,,2026-08-30T20:59:58.001709+00:00,2026-08-30T20:59:58.001709+00:00,deleted,2026-09-04T16:13:36.903672+00:00,3,,
109776,https://www.vinted.co.uk/items/9836608585-ralph-lauren-hoodie?referrer=catalog,Vinted,brand_ralph_lauren_hoodie,ralph lauren hoodie,24.99,24.99,0,,GBP,Ralph Lauren,M,New without tags,,2026-08-30T21:00:07.332959+00:00,2026-08-30T21:00:07.332959+00:00,deleted,2026-09-04T16:14:03.834920+00:00,3,,
109785,https://www.vinted.co.uk/items/9832621988-ralph-lauren-quarter-zip-fits-like-a-medium?referrer=catalog,Vinted,brand_ralph_lauren_hoodie,Ralph Lauren quarter zip fits like a medium.,20.00,20.00,0,,GBP,Ralph Lauren,M,Very good,,2026-08-30T21:00:07.332959+00:00,2026-08-30T21:00:07.332959+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,20.00,2026-09-04T16:14:10.226356+00:00
109786,https://www.vinted.co.uk/items/9828874232-ralph-lauren-hoodie?referrer=catalog,Vinted,brand_ralph_lauren_hoodie,Ralph lauren hoodie,25.00,25.00,0,,GBP,Ralph Lauren,L,Very good,,2026-08-30T21:00:07.332959+00:00,2026-08-30T21:00:07.332959+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,25.00,2026-09-04T16:14:16.571168+00:00
109795,https://www.vinted.co.uk/items/9830813113-ralph-lauren-blue-full-zip-hoodie-womens-small?referrer=catalog,Vinted,brand_ralph_lauren_hoodie,Ralph Lauren blue full zip hoodie women's small,18.75,18.75,0,,GBP,Ralph Lauren,S / UK 8-10,Good,,2026-08-30T21:00:07.332959+00:00,2026-08-30T21:00:07.332959+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,20.00,2026-09-04T16:14:39.622530+00:00
109797,https://www.vinted.co.uk/items/9829357831-ralph-lauren-white-hoodie?referrer=catalog,Vinted,brand_ralph_lauren_hoodie,Ralph Lauren White Hoodie,8.00,8.00,0,,GBP,Ralph Lauren,M / UK 12-14,Good,,2026-08-30T21:00:07.332959+00:00,2026-08-30T21:00:07.332959+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,8.00,2026-09-04T16:14:46.765765+00:00
109798,https://www.vinted.co.uk/items/9781004056-polo-ralph-lauren-mens-red-and-burgundy-sweatshirt?referrer=catalog,Vinted,brand_ralph_lauren_hoodie,Polo Ralph Lauren Men's Red and Burgundy Sweatshirt,11.93,11.93,0,,GBP,Polo Ralph Lauren,XXXL,New without tags,,2026-08-30T21:00:07.332959+00:00,2026-08-30T21:00:07.332959+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,11.97,2026-09-04T16:14:54.167324+00:00
