listing_id,url,platform,category,title,current_price,original_price,price_drops,last_price_change,currency,brand,size,condition,imageUrl,first_seen,last_seen,status,date_disappeared,consecutive_misses
16800,https://www.vinted.co.uk/items/9811164793-zara-skort?referrer=catalog,Vinted,womens_skorts,Zara skort,12.00,12.00,0,,GBP,Zara,XS / UK 4-6,New without tags,https://images1.vinted.net/t/05_008e4_GNeAUj3nCrSQKTtGYCAgWXv7/310x430/73f12662.webp?s=c777c59d9e61ae2f001a223c3dd0dd1d078e8753,2026-08-28T21:50:03.919092+00:00,2026-08-29T04:54:56.806076+00:00,active,,0
16801,https://www.vinted.co.uk/items/9527246706-sku992-gap-womens-medium-red-round-neck-cable-knit-jumper,Vinted,womens_skorts,GAP,6.95,6.95,0,,GBP,GAP,M / UK 12-14,Very good,https://images1.vinted.net/t/01_020b0_6An3Zn1n2czNT5nf3Bg9BJC9/310x430/1785390402.webp?s=af4bebaac43765bd8a45180e65b0c168b733b451,2026-08-28T21:50:03.919092+00:00,2026-08-29T04:55:33.728175+00:00,active,,0
16802,https://www.vinted.co.uk/items/9806952525-game545-original-monopoly-board-game-brand-new-sealed,Vinted,womens_skorts,Hasbro,17.50,17.50,0,,GBP,Hasbro,,New with tags,https://images1.vinted.net/t/05_00ffe_tJpwCF1BUqvqN7x3J5BCtsCo/310x430/1787925686.webp?s=86bc74431c64d668ad9800621afdc276ff58e9c5,2026-08-28T21:50:03.919092+00:00,2026-08-29T04:55:33.728175+00:00,active,,0
16803,https://www.vinted.co.uk/items/9557987975-1377-columbia-mens-medium-blue-checkered-regular-fit-short-sleeve-button-up-shirt,Vinted,womens_skorts,Columbia,11.95,11.95,0,,GBP,Columbia,M,Very good,https://images1.vinted.net/t/06_02001_xJWX2m9maTCmwYGCM4VBPdKz/310x430/1785693579.webp?s=001b99660acf4099fff7563fd82be19272b51af7,2026-08-28T21:50:03.919092+00:00,2026-08-29T04:55:42.072804+00:00,active,,0
16804,https://www.vinted.co.uk/items/9808593426-light-blue-skort?referrer=catalog,Vinted,womens_skorts,Light Blue Skort,6.00,6.00,0,,GBP,,M / UK 12-14,Very good,https://images1.vinted.net/t/02_00d2d_QuS56L3nieQCDrAFieMLya49/310x430/dde0f8f2.webp?s=992f7d666332ae71ac9a05cb21293b75114885fd,2026-08-28T21:50:03.919092+00:00,2026-08-29T04:54:56.806076+00:00,active,,0
16805,https://www.vinted.co.uk/items/9805122063-brown-black-and-beige-co-ord-skort-and-top-set-matching-size-small-fits-size-6-8-10?referrer=catalog,Vinted,womens_skorts,Brown black and beige co ord skort and top set matching size small fits size 6 8 10,5.00,5.00,0,,GBP,Bershka,S / UK 8-10,New without tags,https://images1.vinted.net/t/05_02122_kzTx2MT41rF9b5g4hKm62a1H/310x430/67fef62a.webp?s=8a261867a69ac8cb1473861ef97238bb910b5782,2026-08-28T21:50:12.823080+00:00,2026-08-29T04:54:49.756073+00:00,active,,0
16806,https://www.vinted.co.uk/items/9810837178-black-ruffle-skort?referrer=catalog,Vinted,womens_skorts,Black ruffle skort,3.00,3.00,0,,GBP,TikTok,L / UK 16-18,Very good,https://images1.vinted.net/t/02_0199f_bXJ1kQC3H4aAnthTQmr869dV/310x430/98f8d3e1.webp?s=ed93a1e3d4c4994e45289706e10ee05f98cc33a2,2026-08-28T21:50:12.823080+00:00,2026-08-29T04:55:12.284541+00:00,active,,0
16807,https://www.vinted.co.uk/items/9811330683-polka-dot-dress-new-zara-m,Vinted,womens_skorts,Zara,22.00,22.00,0,,GBP,Zara,M / UK 12-14,New with tags,https://images1.vinted.net/t/02_017cf_fJnKzXUmsGuhLCqbXy4mBJvN/310x430/1787949766.webp?s=6716e8ede57f88a6e4feb7870cfde8c5c26949e2,2026-08-28T21:50:12.823080+00:00,2026-08-29T04:55:51.072189+00:00,active,,0
16808,https://www.vinted.co.uk/items/9790810554-clarks-wannabe-5uk,Vinted,womens_skorts,Clarks,19.99,19.99,0,,GBP,Clarks,5,Good,https://images1.vinted.net/t/06_0121c_EiP83hUqmMFEmDW3Xh7dQY3S/310x430/1787777591.webp?s=48f8d7a45c48abd9e7ed777fd348431222d5e34f,2026-08-28T21:50:12.823080+00:00,2026-08-29T04:55:51.072189+00:00,active,,0
16809,https://www.vinted.co.uk/items/9760000002-paint-jeans-36-zara,Vinted,womens_skorts,Zara,25.00,25.00,0,,GBP,Zara,S / UK 8-10,New with tags,https://images1.vinted.net/t/01_01bb6_Mr7qtB8EtTqq3D31png2sEB8/310x430/1787558108.webp?s=f2ba9cecddd0239404362f4a608a98112c47f5fb,2026-08-28T21:50:12.823080+00:00,2026-08-29T04:55:51.072189+00:00,active,,0
16810,https://www.vinted.co.uk/items/9770784014-long-dress-flowers,Vinted,womens_skorts,Zara,25.00,25.00,0,,GBP,Zara,S / UK 8-10,New with tags,https://images1.vinted.net/t/06_00f74_uc9r4mvjrYd4HQpB464KSnH4/310x430/1787642313.webp?s=a70faf1e5687bd3827261a56645db4f2d5f74730,2026-08-28T21:50:12.823080+00:00,2026-08-29T04:55:51.072189+00:00,active,,0
16811,https://www.vinted.co.uk/items/9805565657-top-m-pink-halter,Vinted,womens_skorts,Zara,19.99,19.99,0,,GBP,Zara,M / UK 12-14,New with tags,https://images1.vinted.net/t/02_0270d_me2XXxDXdY1Ga9ux83vv4njD/310x430/1787918649.webp?s=d9c49b7a8e16a2701b7ac9b7e2cd8903b63d6b78,2026-08-28T21:50:12.823080+00:00,2026-08-29T04:55:51.072189+00:00,active,,0
16812,https://www.vinted.co.uk/items/9810964594-zara-skort-large?referrer=catalog,Vinted,womens_skorts,Zara skort large,8.00,8.00,0,,GBP,Zara,L / UK 16-18,Very good,https://images1.vinted.net/t/02_01334_Abo6GFRQveTPnybY38vo6o9V/310x430/7a124932.webp?s=f81ee2722ca321da70e1dfc92adddc1a0453e287,2026-08-28T21:50:12.823080+00:00,2026-08-29T04:55:12.284541+00:00,active,,0
16813,https://www.vinted.co.uk/items/9808625516-zara-skort?referrer=catalog,Vinted,womens_skorts,Zara skort,5.00,5.00,0,,GBP,Zara,L / UK 16-18,Very good,https://images1.vinted.net/t/05_013b1_Lvy9qnye9LcA9taJjaCgFD9j/310x430/3d7133dc.webp?s=f91d3cc73431e00536c62a38d1fc3b98768c3b0c,2026-08-28T21:50:12.823080+00:00,2026-08-29T04:54:56.806076+00:00,active,,0
16814,https://www.vinted.co.uk/items/9810377544-white-tailored-skort?referrer=catalog,Vinted,womens_skorts,White tailored skort,2.00,2.00,0,,GBP,Primark,M / UK 12-14,Good,https://images1.vinted.net/t/02_019d8_cUrYZYQF7oDPBwFKYnp1SonK/310x430/9e95c51a.webp?s=b11e53932ff638aaf9fa92538bc9b38b4ef373d6,2026-08-28T21:50:21.350256+00:00,2026-08-29T04:55:18.015215+00:00,active,,0
16815,https://www.vinted.co.uk/items/9811628637-zara-skort?referrer=catalog,Vinted,womens_skorts,Zara Skort,16.00,16.00,0,,GBP,Zara,XS / UK 4-6,New with tags,https://images1.vinted.net/t/06_0245b_BVDXtEN7usr3mzLVBVsCrFkT/310x430/28935d20.webp?s=ba1084d3b825eb8b6907736b87898d7c5c4dc777,2026-08-28T21:50:21.350256+00:00,2026-08-29T04:54:49.756073+00:00,active,,0
16816,https://www.vinted.co.uk/items/9811387980-zara-brown-skort-size-medium?referrer=catalog,Vinted,womens_skorts,Zara brown skort. Size medium,15.00,15.00,0,,GBP,Zara,M / UK 12-14,New with tags,https://images1.vinted.net/t/02_00a69_4H9XBZbyH7CqCHiaskTE479N/310x430/8744541d.webp?s=78bf84a64ac3fd17128cc643b08c07aba73c0cd2,2026-08-28T21:50:21.350256+00:00,2026-08-29T04:55:12.284541+00:00,active,,0
16817,https://www.vinted.co.uk/items/9809443954-primark-orange-skort?referrer=catalog,Vinted,womens_skorts,Primark Orange Skort,2.00,2.00,0,,GBP,Primark,S / UK 8-10,New without tags,https://images1.vinted.net/t/05_01f07_wMHmDQFoTGuBG2LGPMocSobw/310x430/d0b6bbd4.webp?s=6b9a2e4b6ed64bc4fc9b21c683311b034b19ff81,2026-08-28T21:50:21.350256+00:00,2026-08-29T04:55:24.453004+00:00,active,,0
16818,https://www.vinted.co.uk/items/9810667390-skort?referrer=catalog,Vinted,womens_skorts,Skort,2.00,2.00,0,,GBP,Primark,S / UK 8-10,New without tags,https://images1.vinted.net/t/06_007b3_ZqpUAcZGRs21Z44X945mbEYK/310x430/7e0aa0cd.webp?s=6e82a9e399da6ac0a239521cd84cc9d1628fe08d,2026-08-28T21:50:21.350256+00:00,2026-08-29T04:55:24.453004+00:00,active,,0
16819,https://www.vinted.co.uk/items/9810708133-skort?referrer=catalog,Vinted,womens_skorts,Skort,2.00,2.00,0,,GBP,Primark,M / UK 12-14,Good,https://images1.vinted.net/t/05_02050_b2iFYCvgiXurZFcqxKhPiAFa/310x430/c8bac236.webp?s=e3a62278cc8ccb36c9277089c274f318ada6cc89,2026-08-28T21:50:21.350256+00:00,2026-08-29T04:55:02.999455+00:00,active,,0
16820,https://www.vinted.co.uk/items/9806574167-zara-co-ord?referrer=catalog,Vinted,womens_skorts,Zara co-ord,25.00,25.00,0,,GBP,Zara,M / UK 12-14,New without tags,https://images1.vinted.net/t/02_00dca_LomptRzfHSCgbBhiXtbEDwbA/310x430/56b13973.webp?s=ac6f2f9a678c1899604ce6c52039332029aabd29,2026-08-28T21:50:21.350256+00:00,2026-08-29T04:55:02.999455+00:00,active,,0
16821,https://www.vinted.co.uk/items/9805246356-bershka-skort?referrer=catalog,Vinted,womens_skorts,Bershka skort,3.00,3.00,0,,GBP,Bershka,S / UK 8-10,Very good,https://images1.vinted.net/t/02_018e2_jeJRjPiaafkByBbmF14mqCnF/310x430/8f4107b9.webp?s=3655106ebef04524a0824f762b130ec3124a77e3,2026-08-28T21:50:21.350256+00:00,2026-08-29T04:55:33.728175+00:00,active,,0
16822,https://www.vinted.co.uk/items/9806439514-skort?referrer=catalog,Vinted,womens_skorts,Skort,3.00,3.00,0,,GBP,Primark,S / UK 8-10,Very good,https://images1.vinted.net/t/01_00f0f_Bgz55JvpTXhmnL83pHwNF8dD/310x430/01bb5e8f.webp?s=18eaab9cd2fca86d0412ad71e5d694d675a4df46,2026-08-28T21:50:29.135708+00:00,2026-08-29T04:55:33.728175+00:00,active,,0
16823,https://www.vinted.co.uk/items/9810961542-ladies-skort-halara-size-medium-reg?referrer=catalog,Vinted,womens_skorts,Ladies skort Halara size medium reg,20.00,20.00,0,,GBP,Halara,M / UK 12-14,New without tags,https://images1.vinted.net/t/04_0140f_K4hXnFoUC7cLBJF8nsL934aY/310x430/8b73de36.webp?s=9afe888ed9f2f7e7feed4d23ad444407fad0afba,2026-08-28T21:50:29.135708+00:00,2026-08-29T04:55:18.015215+00:00,active,,0
16824,https://www.vinted.co.uk/items/9811724318-zara-tan-brown-high-waisted-skort?referrer=catalog,Vinted,womens_skorts,Zara tan brown high waisted skort,4.00,4.00,0,,GBP,Zara,M / UK 12-14,Very good,https://images1.vinted.net/t/06_01739_WUYNRZVz4GBsfHj2nHkDXBjJ/310x430/e6cbaefc.webp?s=d808fc1f14da666630523eb94f174d3e2293ebca,2026-08-28T21:50:29.135708+00:00,2026-08-28T21:50:29.135708+00:00,active,,1
16825,https://www.vinted.co.uk/items/9811488121-halara-burgundy-skort?referrer=catalog,Vinted,womens_skorts,Halara burgundy skort,10.00,10.00,0,,GBP,Halara,S / UK 8-10,New with tags,https://images1.vinted.net/t/02_0018c_AfX1yAzxCaDRpgJoiMEkZRaQ/310x430/e15ef06e.webp?s=efb5ffd6b24c78b718d11376df3ef4d1ae289ce1,2026-08-28T21:50:29.135708+00:00,2026-08-29T04:54:49.756073+00:00,active,,0
16826,https://www.vinted.co.uk/items/9804399382-multi-coloured-short-size-l-shein?referrer=catalog,Vinted,womens_skorts,Multi coloured short size L Shein,3.00,3.00,0,,GBP,Shein,L / UK 16-18,New without tags,https://images1.vinted.net/t/02_012e4_EiPJTXTwAAH9F6yXGn3dFfzr/310x430/40d765e5.webp?s=f810830d779040ebd612fae676b71b48a91dee1d,2026-08-28T21:50:29.135708+00:00,2026-08-29T04:55:33.728175+00:00,active,,0
16827,https://www.vinted.co.uk/items/9806220650-kahki-skort?referrer=catalog,Vinted,womens_skorts,Kahki Skort,4.00,4.00,0,,GBP,Shein,S / UK 8-10,Very good,https://images1.vinted.net/t/06_02356_7QQDBuNeyjSdHyR4QUfwpQN3/310x430/991e4fd1.webp?s=8828c85c2697018d48caa8b9b67407983362b3d2,2026-08-28T21:50:29.135708+00:00,2026-08-29T04:55:33.728175+00:00,active,,0
16828,https://www.vinted.co.uk/items/9807011464-cream-and-black-scort?referrer=catalog,Vinted,womens_skorts,Cream and black scort,1.50,1.50,0,,GBP,Shein,S / UK 8-10,New without tags,https://images1.vinted.net/t/02_0006d_byuwkNp2szSfMtKbjQbPUDQ6/310x430/5c13ea35.webp?s=cceb85d22a23e4d1f4b487b2ca90ce1a82bda5a1,2026-08-28T21:50:29.135708+00:00,2026-08-29T04:55:12.284541+00:00,active,,0
16829,https://www.vinted.co.uk/items/9810766828-skort?referrer=catalog,Vinted,womens_skorts,Skort,3.00,3.00,0,,GBP,Zara,XS / UK 4-6,Very good,https://images1.vinted.net/t/06_01fee_KU1ApVC5yJjj87bpZPwNddhi/310x430/0c3acd93.webp?s=709400e3f18b43e2841f314343fbc5d5b415704b,2026-08-28T21:50:29.135708+00:00,2026-08-29T04:55:33.728175+00:00,active,,0
16830,https://www.vinted.co.uk/items/9804059341-lounge-set?referrer=catalog,Vinted,womens_skorts,Lounge set,5.00,5.00,0,,GBP,,M / UK 12-14,New without tags,https://images1.vinted.net/t/02_00f83_F9NGWnzZpMQyXyUw66uUefHH/310x430/28f13c49.webp?s=974a398f04d94bd97253dfc0071871983b317448,2026-08-28T21:50:29.135708+00:00,2026-08-29T04:55:33.728175+00:00,active,,0
16831,https://www.vinted.co.uk/items/9811460182-leather-skort?referrer=catalog,Vinted,womens_skorts,Leather Skort,3.00,3.00,0,,GBP,Stradivarius,XS / UK 4-6,New without tags,https://images1.vinted.net/t/02_022e2_Mrp9bBqiy9CxcskamJ8mHdSF/310x430/4f17cf85.webp?s=73d9c00d71281f1b96ed8d431da899abb648b7ce,2026-08-28T21:50:29.135708+00:00,2026-08-29T04:55:42.072804+00:00,active,,0
16832,https://www.vinted.co.uk/items/9810903566-size-s-zara-skirt-with-ruffled-wrap-design-and-side-tie?referrer=catalog,Vinted,womens_skorts,Size S Zara skirt with ruffled wrap design and side tie,3.00,3.00,0,,GBP,Zara,S / UK 8-10,Good,https://images1.vinted.net/t/06_00849_2iuK68fU3pyw9VoTwJnjphaC/310x430/e285002d.webp?s=ee7620e94fb9084c05fe6088980ec07d353d42a7,2026-08-28T21:50:29.135708+00:00,2026-08-29T04:55:42.072804+00:00,active,,0
16833,https://www.vinted.co.uk/items/9791073716-black-zara-skort?referrer=catalog,Vinted,womens_skorts,Black Zara Skort,5.00,5.00,0,,GBP,Zara,M / UK 12-14,Very good,https://images1.vinted.net/t/05_01b6b_sGeowSxeKrRzYV6jzLRXwZYG/310x430/a3dfdaee.webp?s=43fba0ba2f32170a61d9fb3de3369dae656f4a2d,2026-08-28T21:50:29.135708+00:00,2026-08-29T04:55:33.728175+00:00,active,,0
16834,https://www.vinted.co.uk/items/9811352922-womens-zara-skort?referrer=catalog,Vinted,womens_skorts,Women’s Zara Skort,4.00,4.00,0,,GBP,Zara,S / UK 8-10,Very good,https://images1.vinted.net/t/04_01b11_y4CHWRUfLCWzm7H2CVvUkUSf/310x430/c046a14e.webp?s=a3fd3990e0f931f94ed596c5b34a1ae8c1343e93,2026-08-28T21:50:29.135708+00:00,2026-08-29T04:55:42.072804+00:00,active,,0
16835,https://www.vinted.co.uk/items/9811235009-neon-orange-skort?referrer=catalog,Vinted,womens_skorts,Neon orange skort,3.00,3.00,0,,GBP,Topshop,S / UK 8-10,Very good,https://images1.vinted.net/t/06_025c6_iQ4Qpq1Bjn11FTFvvoTeT6fR/310x430/3ca99dbf.webp?s=596104a56119b239205c68a3149a8e45ef5013fc,2026-08-28T21:50:29.135708+00:00,2026-08-29T04:55:42.072804+00:00,active,,0
16836,https://www.vinted.co.uk/items/9750384762-hoody-never-worn,Vinted,womens_skorts,Hoody never worn,3.00,3.00,0,,GBP,Hoody never worn,One size,Very good,https://images1.vinted.net/t/01_00e8f_WN23hLey84Gc74nkTgDyXJkQ/310x430/1787486703.webp?s=6e71160d7775b753e02c0940d725ed5fda57195c,2026-08-28T21:50:29.135708+00:00,2026-08-29T04:55:51.072189+00:00,active,,0
16837,https://www.vinted.co.uk/items/9110929448-boohoo-pleated-shirt-dress,Vinted,womens_skorts,Boohoo,6.00,6.00,0,,GBP,Boohoo,M / UK 12-14,Very good,https://images1.vinted.net/t/03_02162_oLFGQxK8LLcEK5EToY7TeMhV/310x430/1780835834.webp?s=363dc8c2b79f6759d5326c78e65923fc8736fb09,2026-08-28T21:50:29.135708+00:00,2026-08-29T04:55:51.072189+00:00,active,,0
16838,https://www.vinted.co.uk/items/9763389404-high-waist-ankle-grazers-jeans,Vinted,womens_skorts,Boohoo,3.00,3.00,0,,GBP,Boohoo,M / UK 12-14,Very good,https://images1.vinted.net/t/05_01a6b_29t9XdFY64s7WH5FWFA11XM6/310x430/1787577330.webp?s=3217de59b8677e7b4b892e788804ae94a18395e7,2026-08-28T21:50:29.135708+00:00,2026-08-29T04:55:51.072189+00:00,active,,0
16839,https://www.vinted.co.uk/items/9286214789-sequin-trim-tunic-top,Vinted,womens_skorts,Sequin trim tunic top,8.00,8.00,0,,GBP,Sequin trim tunic top,One size,Very good,https://images1.vinted.net/t/06_0226a_3UcBPx1mLR1i21sW5DKksREG/310x430/1782809536.webp?s=36a7369f5fd2755b81c3e516f2bfec80c59bc196,2026-08-28T21:50:29.135708+00:00,2026-08-29T04:55:51.072189+00:00,active,,0
16840,https://www.vinted.co.uk/items/9811225023-very-good-for-party?referrer=catalog,Vinted,womens_skorts,Very good for party,30.00,30.00,0,,GBP,,XL / UK 20-22,Good,https://images1.vinted.net/t/06_01006_5mR9AfcspnS4dXwgdTVncCqP/310x430/d9a1f71f.webp?s=6293a6728f5c1d953a963d13f92c1c11674cf273,2026-08-28T21:50:29.135708+00:00,2026-08-29T04:55:42.072804+00:00,active,,0
16841,https://www.vinted.co.uk/items/9806965379-oakley-sport-skort-black-size-large-vgc?referrer=catalog,Vinted,womens_skorts,Oakley Sport Skort  - Black Size Large VGC,12.00,12.00,0,,GBP,Oakley,L / UK 16-18,Very good,https://images1.vinted.net/t/02_00409_XnEWs8kvqZz2bNKZ79YM77k1/310x430/7716da5f.webp?s=d2b7873c9f2cb2d4dd1451909285fe712ef8d192,2026-08-28T21:50:29.135708+00:00,2026-08-29T04:55:42.072804+00:00,active,,0
16842,https://www.vinted.co.uk/items/9811456300-zara-skort?referrer=catalog,Vinted,womens_skorts,Zara Skort,4.00,4.00,0,,GBP,Zara,L / UK 16-18,Very good,https://images1.vinted.net/t/05_01503_XmSCgpQYuCkANSkN76Ns3riH/310x430/44fcd246.webp?s=12064d4e54d37cb20ff02986e31f75637aa930fb,2026-08-28T21:50:29.135708+00:00,2026-08-29T04:55:42.072804+00:00,active,,0
16843,https://www.vinted.co.uk/items/9806311364-black-mini-skort?referrer=catalog,Vinted,womens_skorts,Black mini skort,3.50,3.50,0,,GBP,Pull & Bear,M / UK 12-14,Very good,https://images1.vinted.net/t/06_026c0_fwWFFVoj8CY3bu7ePcWmYxuU/310x430/a4d0a82c.webp?s=1f6d54442b0e24f0fd3c740ef87dd3552fa01bce,2026-08-28T21:50:36.606479+00:00,2026-08-29T04:55:42.072804+00:00,active,,0
16844,https://www.vinted.co.uk/items/9809345212-adidas-ultimate365-pink-printed-golf-skort-size-uk-12-14-medium?referrer=catalog,Vinted,womens_skorts,Adidas Ultimate365 Pink Printed Golf Skort Size UK 12-14 Medium,12.00,12.00,0,,GBP,adidas,M / UK 12-14,Very good,https://images1.vinted.net/t/05_006dd_UBpWgR528nHuaxmpNxxXfZ5W/310x430/8e08fd36.webp?s=54ecd8a2f1fd449b6a03d0564a86db861caa3d8b,2026-08-28T21:50:36.606479+00:00,2026-08-29T04:55:42.072804+00:00,active,,0
16845,https://www.vinted.co.uk/items/9811181922-maeve-trousers,Vinted,womens_skorts,Maeve,29.00,29.00,0,,GBP,Maeve,S / UK 8-10,Very good,https://images1.vinted.net/t/05_011e9_8WNkHETHZfnNpS1esF1cZyRm/310x430/1787948536.webp?s=0b563109f767849bde7250c3e4bfb2f591fefa1b,2026-08-28T21:50:36.606479+00:00,2026-08-29T04:55:51.072189+00:00,active,,0
16846,https://www.vinted.co.uk/items/9785666945-skort-pack-of-2-large?referrer=catalog,Vinted,womens_skorts,Skort - Pack of 2 - Large,2.00,2.00,0,,GBP,Source Unknown,M / UK 12-14,New without tags,https://images1.vinted.net/t/06_016d5_HJUbbAT5aVt8bTCYxiNg4H8X/310x430/b1761466.webp?s=fd0527c152c9bc28c2624c087a619ea08c5b28e8,2026-08-28T21:50:36.606479+00:00,2026-08-29T04:55:42.072804+00:00,active,,0
16847,https://www.vinted.co.uk/items/9811684366-zara-black-rara-skirt-skort-with-fabric-belt-xs?referrer=catalog,Vinted,womens_skorts,Zara black rara skirt / skort with fabric belt XS,2.00,2.00,0,,GBP,Zara,XS / UK 4-6,Very good,https://images1.vinted.net/t/05_01e16_TxLK7TnKwJgdqMqwdmCmRjuv/310x430/b302168d.webp?s=fdcc03491cc48da5caa3bd5643c50ace59c8d329,2026-08-28T21:50:36.606479+00:00,2026-08-28T21:50:36.606479+00:00,active,,1
16848,https://www.vinted.co.uk/items/9811345015-black-and-white-floral-wrap-skort?referrer=catalog,Vinted,womens_skorts,Black and white floral wrap skort,2.00,2.00,0,,GBP,H&M,S / UK 8-10,Very good,https://images1.vinted.net/t/03_01495_xEUCaBAnEqQBFunuEC5HKrJq/310x430/3da8016b.webp?s=f1302a9c6e7d5b1276456faede08c2b65f3b6081,2026-08-28T21:50:36.606479+00:00,2026-08-29T04:55:42.072804+00:00,active,,0
16849,https://www.vinted.co.uk/items/9804171563-plt-black-skort?referrer=catalog,Vinted,womens_skorts,Plt black skort,3.00,3.00,0,,GBP,PrettyLittleThing,M / UK 12-14,New with tags,https://images1.vinted.net/t/06_00cc2_4MgbohSVmHqwM51UKBYyPCPs/310x430/5d8527ba.webp?s=a6e5ff93ad506a2548501cc22ebbec72fc50adfb,2026-08-28T21:50:36.606479+00:00,2026-08-29T04:55:42.072804+00:00,active,,0
16850,https://www.vinted.co.uk/items/9811072247-stradivarius-skort?referrer=catalog,Vinted,womens_skorts,Stradivarius Skort,4.00,4.00,0,,GBP,Stradivarius,XS / UK 4-6,Very good,https://images1.vinted.net/t/01_008ea_UGudxwRqBFAucimKHfUgLsVt/310x430/3c7ab73b.webp?s=37fe8a4e727c746176bfa9827e5363f387f502fe,2026-08-28T21:50:36.606479+00:00,2026-08-29T04:55:51.072189+00:00,active,,0
16851,https://www.vinted.co.uk/items/9811633804-zara-cute-blue-ditsy-white-flower-skort-size-large?referrer=catalog,Vinted,womens_skorts,Zara cute blue ditsy white flower skort size large,3.00,3.00,0,,GBP,Zara,M / UK 12-14,Very good,https://images1.vinted.net/t/01_00d89_55mj7HVGYqVMRDW6Hmg5CVwC/310x430/a8dc46bb.webp?s=a4ba7d9c38d56eef015bc28c9d0f3a5d4297e1af,2026-08-28T21:50:36.606479+00:00,2026-08-29T04:55:51.072189+00:00,active,,0
16852,https://www.vinted.co.uk/items/9406597268-sku845-racing-green-mens-3xl-grey-round-neck-cable-knit-jumper,Vinted,womens_skorts,Racing Green,12.50,12.50,0,,GBP,Racing Green,XXXL,New with tags,https://images1.vinted.net/t/01_006e5_J2yTBYrLRp3AxoL8LA4k4R8V/310x430/1784130095.webp?s=908385785e74f0224b15d9cc9082af4055a2667b,2026-08-28T21:50:36.606479+00:00,2026-08-29T04:55:42.072804+00:00,active,,0
16853,https://www.vinted.co.uk/items/9732677108-ha216-woodville-vintage-y2k-womens-green-xl-oversized-cable-knit-pullover-jumper,Vinted,womens_skorts,woodville,3.00,3.00,0,,GBP,woodville,XL / UK 20-22,Very good,https://images1.vinted.net/t/06_00a08_yAUfESg7wzJg8L9CQ9rDE8o6/310x430/1787331575.webp?s=10436c04a7e7e715098de1f60d5ee80948cd6acd,2026-08-28T21:50:36.606479+00:00,2026-08-29T04:55:42.072804+00:00,active,,0
16854,https://www.vinted.co.uk/items/9727252438-sh131-dickies-mens-black-w38-workwear-cargo-utility-pocket-skate-shorts,Vinted,womens_skorts,Dickies,11.95,11.95,0,,GBP,Dickies,W38,Very good,https://images1.vinted.net/t/05_00d22_x8kwdb6xMEXBzYah7FAUU45k/310x430/1787302918.webp?s=8c13c78109c76be6bca789c811c8f43f92db2a4c,2026-08-28T21:50:36.606479+00:00,2026-08-29T04:55:42.072804+00:00,active,,0
16855,https://www.vinted.co.uk/items/7939407734-hp-slim-usb-keyboard-mouse-bundle-t6t83aab13-brand-new-boxed,Vinted,womens_skorts,HP,10.00,10.00,0,,GBP,HP,,New with tags,https://images1.vinted.net/t/06_01fdb_tESXVTeY8vUbLLcrRqPU92ni/310x430/1768331991.webp?s=d66313e88756b3c958465575fcf9ce7013331a0f,2026-08-28T21:50:36.606479+00:00,2026-08-29T04:55:42.072804+00:00,active,,0
16856,https://www.vinted.co.uk/items/9256684554-sku295-genuine-dickies-womens-uk-10-black-flared-workwear-trousers,Vinted,womens_skorts,Dickies,9.95,9.95,0,,GBP,Dickies,S / UK 8-10,Very good,https://images1.vinted.net/t/05_02297_9UxvWyBTxU6j2QcN5FDfUaUi/310x430/1782455695.webp?s=f2bb6d93c33e4a0417639cc7ba87c6f2a021a581,2026-08-28T21:50:36.606479+00:00,2026-08-29T04:55:42.072804+00:00,active,,0
