listing_id,url,title,brand,category,condition,size,current_price,group_avg_price,estimated_profit,pct_below_avg,group_avg_days_to_disappear,group_sample_size,resale_score
522227,https://www.vinted.co.uk/items/9957709253-nike-shorts?referrer=catalog,Nike shorts,Nike,activewear,Very good,M,10.0,15.09,5.09,33.7,5.4,142,38.9
188738,https://www.vinted.co.uk/items/9842130196-skechers-trainers-worn-once?referrer=catalog,Skechers trainers worn once,Skechers,shoes,Very good,10,20.0,29.83,9.83,33.0,5.2,6,38.9
22582,https://www.vinted.co.uk/items/9814389895-fred-perry-jacket-medium?referrer=catalog,Fred Perry jacket medium,Fred Perry,outerwear,Very good,M,30.0,45.0,15.0,33.3,5.3,6,38.9
390995,https://www.vinted.co.uk/items/9922845009-elliot-anderson-england-shirt?referrer=catalog,Elliot Anderson England shirt,Nike,activewear,Very good,M,10.0,15.09,5.09,33.7,5.4,142,38.9
308363,https://www.vinted.co.uk/items/9880723316-england-training-top?referrer=catalog,England training top,Nike,activewear,Very good,M,10.0,15.09,5.09,33.7,5.4,142,38.9
318326,https://www.vinted.co.uk/items/9861325790-nike-oregon-ducks-american-football-jersey?referrer=catalog,Nike Oregon Ducks American football jersey 🏈,Nike,activewear,Very good,M,10.0,15.09,5.09,33.7,5.4,142,38.9
420160,https://www.vinted.co.uk/items/9928044214-quicksilver-mens-oversized-t-shirt-xl?referrer=catalog,Quicksilver men’s oversized t-shirt XL,Quiksilver,tops_and_tshirts,Very good,XL,13.0,20.33,7.33,36.1,6,6,38.9
495789,https://www.vinted.co.uk/items/9950278535-nike-14-zip-jacket?referrer=catalog,Nike 1/4 zip jacket,Nike,activewear,Very good,M,10.0,15.09,5.09,33.7,5.4,142,38.9
533019,https://www.vinted.co.uk/items/9948810739-nike-basketball-shoes?referrer=catalog,Nike basketball shoes,Nike,shoes,Very good,10,21.46,31.66,10.2,32.2,5.0,44,38.9
533135,https://www.vinted.co.uk/items/9953218672-nike-white-sneakers?referrer=catalog,Nike White Sneakers 👟,Nike,shoes,Very good,10,21.46,31.66,10.2,32.2,5.0,44,38.9
40619,https://www.vinted.co.uk/items/9819135759-nike-swim-shorts?referrer=catalog,Nike Swim Shorts,Nike,activewear,Very good,M,10.0,15.09,5.09,33.7,5.4,142,38.9
265201,https://www.vinted.co.uk/items/9870536769-nigeria-nike-football-top?referrer=catalog,Nigeria Nike Football Top,Nike,activewear,Very good,M,10.0,15.09,5.09,33.7,5.4,142,38.9
2150,https://www.vinted.co.uk/items/9797294187-nudie-jeans-thin-finn-dry-black-32?referrer=catalog,Nudie Jeans ‘Thin Finn’ Dry Black 32”,Nudie Jeans,jeans,Very good,W32,16.0,27.75,11.75,42.3,7.6,6,38.9
391265,https://www.vinted.co.uk/items/9926145531-mens-grey-nike-running-top?referrer=catalog,Men’s Grey Nike Running Top,Nike,activewear,Very good,M,10.0,15.09,5.09,33.7,5.4,142,38.9
291902,https://www.vinted.co.uk/items/9401802807,Carhartt,Carhartt,trousers,Very good,W38,12.0,20.0,8.0,40.0,7,6,38.9
430328,https://www.vinted.co.uk/items/9929017098-levis?referrer=catalog,Levi’s,Levi's,jeans,New without tags,W32,18.89,26.63,7.74,29.1,4.2,11,38.9
441019,https://www.vinted.co.uk/items/9940856810-fred-perry-jacket?referrer=catalog,Fred Perry jacket,Fred Perry,outerwear,Very good,M,30.0,45.0,15.0,33.3,5.3,6,38.9
508435,https://www.vinted.co.uk/items/9956028138-levis-501-denim-mens-shorts-size-waist-36-length-30?referrer=catalog,"Levi’s 501 denim men’s shorts, size waist 36 length 30",Levi's,shorts,Very good,W36,9.0,14.04,5.04,35.9,6.0,13,38.8
502854,https://www.vinted.co.uk/items/9951083001-carhartt-jeans?referrer=catalog,Carhartt jeans,Carhartt,jeans,Very good,W32,15.0,22.22,7.22,32.5,5.1,9,38.8
521602,https://www.vinted.co.uk/items/9954042122,Asics,Asics,shoes,Very good,10,30.0,45.1,15.1,33.5,5.4,19,38.7
10828,https://www.vinted.co.uk/items/9796554234-zara-green-skort?referrer=catalog,Zara green skort,Zara,womens_skorts,New with tags,XS / UK 4-6,8.0,13.1,5.1,38.9,6.8,15,38.7
412501,https://www.vinted.co.uk/items/9930360968-hm-zip-up-waistcoat-top-nwt?referrer=catalog,H&M zip up waistcoat top NWT,H&M,womens_outerwear,New with tags,S / UK 8-10,12.0,18.58,6.58,35.4,5.9,6,38.7
20866,https://www.vinted.co.uk/items/9811308981-denim-skort?referrer=catalog,denim skort,Zara,womens_skorts,New with tags,XS / UK 4-6,8.0,13.1,5.1,38.9,6.8,15,38.7
405020,https://www.vinted.co.uk/items/9884089678-all-saints-brown-jacket-m?referrer=catalog,All Saints Brown Jacket (M),AllSaints,outerwear,Very good,M,25.0,37.17,12.17,32.7,5.2,6,38.7
505635,https://www.vinted.co.uk/items/9951843377-mens-all-saints-bomber-jacket?referrer=catalog,Men’s all saints bomber jacket,AllSaints,outerwear,Very good,M,25.0,37.17,12.17,32.7,5.2,6,38.7
511513,https://www.vinted.co.uk/items/9940162781-zara-unworn-nwt-skort-skirt-daisy-size-uk-m?referrer=catalog,Zara unworn NWT skort skirt daisy size UK M,Zara,womens_skorts,New with tags,M / UK 12-14,9.0,14.72,5.72,38.9,6.8,41,38.7
512458,https://www.vinted.co.uk/items/9955946776-zara-jacket?referrer=catalog,Zara jacket,Zara,womens_outerwear,Very good,L / UK 16-18,12.5,18.46,5.96,32.3,5.1,37,38.7
547303,https://www.vinted.co.uk/items/9963871744-mars-the-label-red-sculpture-dress?referrer=catalog,mars the label red sculpture dress,Mars The Label,womens_dresses,Very good,XS / UK 4-6,25.0,36.33,11.33,31.2,4.8,6,38.7
532019,https://www.vinted.co.uk/items/9959751682,Nautica,Nautica,jumpers_and_sweaters,Very good,M,8.0,13.1,5.1,38.9,6.8,5,38.7
533125,https://www.vinted.co.uk/items/9956512836-nike-t90-trainers-size-85-uk?referrer=catalog,Nike T90 trainers size 8.5 uk,Nike,shoes,New with tags,8.5,30.0,43.6,13.6,31.2,4.8,5,38.7
10433,https://www.vinted.co.uk/items/9786811639-zara-skirt-size-xs?referrer=catalog,Zara skirt size xs,Zara,womens_skorts,New with tags,XS / UK 4-6,8.0,13.1,5.1,38.9,6.8,15,38.7
41256,https://www.vinted.co.uk/items/8878294459-y2k-vintage-bootcut-flares-w32-l30,Vintage Dressing,Vintage Dressing,womens_jeans,Very good,M / UK 12-14,15.0,23.64,8.64,36.5,6.2,11,38.7
268993,https://www.vinted.co.uk/items/9870818618-essentials-turquoise-shorts?referrer=catalog,Essentials turquoise shorts,Essentials,shorts,Very good,M,12.0,18.0,6.0,33.3,5.4,5,38.6
508278,https://www.vinted.co.uk/items/9942258330-light-oatmill-essential-shorts?referrer=catalog,light oatmill essential shorts,Essentials,shorts,Very good,M,11.99,18.0,6.01,33.4,5.4,5,38.6
530279,https://www.vinted.co.uk/items/9948883892-tommy-hilfiger-black-jacket?referrer=catalog,Tommy Hilfiger black jacket,Tommy Hilfiger,outerwear,Very good,M,20.39,29.7,9.31,31.3,4.9,7,38.6
534875,https://www.vinted.co.uk/items/9960529492-maternity-club-london?referrer=catalog,Maternity Club London,Club L London,womens_dresses,Very good,S / UK 8-10,20.0,30.56,10.56,34.6,5.7,9,38.6
521940,https://www.vinted.co.uk/items/9955459349-retro-asics-worn-about-once-perfect-condition?referrer=catalog,Retro asics worn about once perfect condition,Asics,shoes,Very good,9,35.0,51.19,16.19,31.6,5.0,22,38.5
545726,https://www.vinted.co.uk/items/9962037252-montirex-pants?referrer=catalog,Montirex pants,Montirex,activewear,Very good,XL,14.0,20.35,6.35,31.2,4.9,20,38.5
424458,https://www.vinted.co.uk/items/9925973377-the-north-face-womens-lightweight-quilted-jacket-grey-medium?referrer=catalog,The North Face Women’s Lightweight Quilted Jacket Grey Medium,The North Face,womens_outerwear,Very good,M / UK 12-14,26.0,37.4,11.4,30.5,4.7,42,38.5
298579,https://www.vinted.co.uk/items/9843466754,The North Face,The North Face,womens_outerwear,Very good,M / UK 12-14,26.0,37.4,11.4,30.5,4.7,42,38.5
298294,https://www.vinted.co.uk/items/9874957775,The North Face,The North Face,womens_outerwear,Very good,M / UK 12-14,26.0,37.4,11.4,30.5,4.7,42,38.5
519309,https://www.vinted.co.uk/items/9959062331,Wrangler,Wrangler,trousers,Very good,W36,9.99,17.68,7.69,43.5,8.1,8,38.4
519312,https://www.vinted.co.uk/items/9959078083,Wrangler,Wrangler,trousers,Very good,W36,9.99,17.68,7.69,43.5,8.1,8,38.4
521690,https://www.vinted.co.uk/items/9957193945-nike-men-running-trainers-size-75uk?referrer=catalog,Nike Men Running Trainers Size 7.5UK,Nike,shoes,Very good,7.5,20.0,29.51,9.51,32.2,5.2,29,38.4
268637,https://www.vinted.co.uk/items/9868438737-ralph-lauren-quarter-zip-top?referrer=catalog,Ralph Lauren quarter zip top,Ralph Lauren,jumpers_and_sweaters,Very good,M,25.0,34.17,9.17,26.8,3.8,20,38.4
226061,https://www.vinted.co.uk/items/9858988704-grey-and-red-p6000s?referrer=catalog,Grey and red p6000s,Nike,shoes,Very good,7.5,20.0,29.51,9.51,32.2,5.2,29,38.4
544158,https://www.vinted.co.uk/items/8111356251,Ralph Lauren,Ralph Lauren,jumpers_and_sweaters,Very good,M,25.0,34.17,9.17,26.8,3.8,20,38.4
544324,https://www.vinted.co.uk/items/8111380909,Ralph Lauren,Ralph Lauren,jumpers_and_sweaters,Very good,M,25.0,34.17,9.17,26.8,3.8,20,38.4
307759,https://www.vinted.co.uk/items/9879539707-adidas-football-boots?referrer=catalog,Adidas Football Boots,adidas,shoes,New with tags,10,18.0,27.5,9.5,34.5,5.8,5,38.4
495184,https://www.vinted.co.uk/items/9950680547-nike-trainers?referrer=catalog,Nike trainers,Nike,shoes,Very good,7.5,20.0,29.51,9.51,32.2,5.2,29,38.4
530338,https://www.vinted.co.uk/items/9961539708,Columbia,Columbia,outerwear,Very good,XL,16.0,22.56,6.56,29.1,4.4,16,38.4
424358,https://www.vinted.co.uk/items/9922666256-stunning-barbour-country-jacket-size-10?referrer=catalog,Stunning Barbour Country Jacket size 10,Barbour,womens_outerwear,Very good,S / UK 8-10,20.0,28.2,8.2,29.1,4.4,5,38.4
27091,https://www.vinted.co.uk/items/9810867794-lfc-2025-training-top?referrer=catalog,LFC 2025 training top,adidas,activewear,New with tags,M,16.0,23.59,7.59,32.2,5.2,16,38.3
405116,https://www.vinted.co.uk/items/9935218531-matte-black-nike-gilet?referrer=catalog,Matte Black Nike gilet,Nike,outerwear,Very good,S,14.5,21.73,7.23,33.3,5.5,19,38.3
536734,https://www.vinted.co.uk/items/9960607865-navy-boden-rainbow-sleeve-top-size-12?referrer=catalog,Navy Boden rainbow sleeve top size 12,Boden,womens_tops_and_tshirts,Very good,M / UK 12-14,11.95,17.41,5.46,31.4,5,12,38.3
259215,https://www.vinted.co.uk/items/9868090414-tubular-adidas?referrer=catalog,Tubular Adidas,adidas,shoes,Very good,9,22.0,31.82,9.82,30.9,4.9,19,38.2
432590,https://www.vinted.co.uk/items/9553517774,Vintage,Vintage,womens_jumpers_and_sweaters,Very good,S / UK 8-10,10.0,16.4,6.4,39.0,7,5,38.2
238078,https://www.vinted.co.uk/items/9869344725,Levi's,Levi's,jeans,Very good,W38,12.0,17.41,5.41,31.1,5.0,22,38.1
531409,https://www.vinted.co.uk/items/9961171288-levi-jeans-worn-once?referrer=catalog,Levi jeans. Worn once.,Levi's,jeans,Very good,W38,12.0,17.41,5.41,31.1,5.0,22,38.1
216147,https://www.vinted.co.uk/items/9861566195-the-north-face-winter-parka-coat?referrer=catalog,The North Face Winter Parka Coat,The North Face,womens_outerwear,Very good,S / UK 8-10,30.0,42.76,12.76,29.8,4.7,51,38.1
244084,https://www.vinted.co.uk/items/9863123777-the-north-face-girls-reversible-insulated-hooded-jacket-purple-xl-14-16-small-womans?referrer=catalog,The North Face Girls Reversible Insulated Hooded Jacket Purple XL 14-16/ small woman’s,The North Face,womens_outerwear,Very good,S / UK 8-10,30.0,42.76,12.76,29.8,4.7,51,38.1
277586,https://www.vinted.co.uk/items/9876747961-levi-511-jeans-black?referrer=catalog,Levi 511 jeans Black,Levi's,jeans,Very good,W38,12.0,17.41,5.41,31.1,5.0,22,38.1
277601,https://www.vinted.co.uk/items/9876684021-levi-511-jeans-black?referrer=catalog,Levi 511 Jeans black,Levi's,jeans,Very good,W38,12.0,17.41,5.41,31.1,5.0,22,38.1
388177,https://www.vinted.co.uk/items/9930038610-barbour-full-zip-jumper?referrer=catalog,Barbour full zip jumper,Barbour,jumpers_and_sweaters,Very good,XXL,15.0,22.5,7.5,33.3,5.6,5,38.1
19114,https://www.vinted.co.uk/items/9784805109-nike-hoops-championship-hour-dri-fit-sweatshirt?referrer=catalog,Nike Hoops Championship Hour Dri-Fit Sweatshirt,Nike,mens_jumpers_and_sweaters,Good,L,10.0,16.11,6.11,37.9,6.8,5,38.0
544115,https://www.vinted.co.uk/items/9963388158-arne-14-zip-large?referrer=catalog,Arne 1/4 zip - Large,ARNE,jumpers_and_sweaters,Very good,L,12.0,17.56,5.56,31.7,5.2,9,38.0
492126,https://www.vinted.co.uk/items/9954333424-vintage-carhartt-mens-hamilton-brown-canvas-carpenter-trousers-workwear-y2k?referrer=catalog,Vintage Carhartt Mens Hamilton Brown Canvas Carpenter Trousers Workwear Y2K,Carhartt,trousers,Very good,W34,26.0,40.4,14.4,35.6,6.2,5,38.0
530727,https://www.vinted.co.uk/items/9960849416,Carhartt,Carhartt,trousers,Very good,W34,26.0,40.4,14.4,35.6,6.2,5,38.0
385742,https://www.vinted.co.uk/items/9913707647-vintage-dickies-blue-jeans?referrer=catalog,Vintage Dickies Blue Jeans,Dickies,trousers,Very good,W32,11.0,16.02,5.02,31.3,5.1,21,38.0
276566,https://www.vinted.co.uk/items/9876462292-nike-gilets?referrer=catalog,Nike gilets,Nike,outerwear,Very good,XL,14.99,20.93,5.94,28.4,4.4,18,37.9
321211,https://www.vinted.co.uk/items/9774742467,Zara,Zara,womens_outerwear,Very good,S / UK 8-10,14.0,20.22,6.22,30.8,5.0,98,37.9
38469,https://www.vinted.co.uk/items/9816468491-zara-beige-longline-coat?referrer=catalog,Zara beige longline coat,Zara,womens_outerwear,Very good,S / UK 8-10,14.0,20.22,6.22,30.8,5.0,98,37.9
482988,https://www.vinted.co.uk/items/9923324566-blue-and-red-puma-trainers?referrer=catalog,Blue and red puma trainers,Puma,shoes,Very good,10,17.0,25.1,8.1,32.3,5.4,10,37.9
321145,https://www.vinted.co.uk/items/9881903972-zara-faux-suede-khaki-duster-coat-size-8-vgc?referrer=catalog,Zara faux suede khaki duster coat size 8 VGC,Zara,womens_outerwear,Very good,S / UK 8-10,14.0,20.22,6.22,30.8,5.0,98,37.9
147651,https://www.vinted.co.uk/items/9844348820-pretty-green-black-cotton-harrington-jacket-paisley-detail-mens-l?referrer=catalog,Pretty Green Black Cotton Harrington Jacket Paisley Detail – Men’s L,Pretty Green,outerwear,Very good,L,30.0,45.8,15.8,34.5,6.0,5,37.8
21310,https://www.vinted.co.uk/items/9795019587-zara-short-jacket-brown-bnwt-small-8-rrp-ps4999?referrer=catalog,Zara Short Jacket Brown bnwt Small 8 rrp £49.99,Zara,womens_outerwear,New with tags,S / UK 8-10,30.0,42.96,12.96,30.2,4.9,13,37.8
173918,https://www.vinted.co.uk/items/9854592859-dickies-work-chinos?referrer=catalog,Dickies work chinos,Dickies,trousers,Very good,W38,10.0,15.45,5.45,35.3,6.2,11,37.8
542593,https://www.vinted.co.uk/items/9963643414-levi-strauss-jeans-w36?referrer=catalog,Levi Strauss jeans w36,Levi's,jeans,New without tags,W36,12.0,19.23,7.23,37.6,6.8,9,37.8
544141,https://www.vinted.co.uk/items/9959775772-tommy-hilfiger-mens-jumper?referrer=catalog,Tommy Hilfiger men’s jumper,Tommy Hilfiger,jumpers_and_sweaters,New without tags,M,15.0,20.6,5.6,27.2,4.1,5,37.8
548658,https://www.vinted.co.uk/items/9963871659-zara-soft-bomber-jacket-bnwt?referrer=catalog,Zara soft bomber jacket BNWT,Zara,womens_outerwear,New with tags,S / UK 8-10,30.0,42.96,12.96,30.2,4.9,13,37.8
549018,https://www.vinted.co.uk/items/9960988619-new-zara-jacket?referrer=catalog,New Zara jacket,Zara,womens_outerwear,New with tags,S / UK 8-10,30.0,42.96,12.96,30.2,4.9,13,37.8
62470,https://www.vinted.co.uk/items/9813728892-zara-leopard-animal-faux-fur-coat-small?referrer=catalog,Zara - Leopard Animal Faux Fur Coat - Small,Zara,womens_outerwear,New with tags,S / UK 8-10,30.0,42.96,12.96,30.2,4.9,13,37.8
454268,https://www.vinted.co.uk/items/9895468346-adidas-orginals-gilet?referrer=catalog,Adidas Orginals Gilet,adidas,outerwear,Very good,XXL,15.0,20.81,5.81,27.9,4.3,8,37.8
291571,https://www.vinted.co.uk/items/9878569421-nike-mens-black-xl-padded-hooded-coatjacket?referrer=catalog,Nike Men’s Black XL Padded Hooded Coat/Jacket,Nike,outerwear,Very good,XL,15.0,20.93,5.93,28.3,4.4,18,37.8
276603,https://www.vinted.co.uk/items/9876719802-mens-adidas-lightweight-coat?referrer=catalog,Men’s adidas lightweight coat,adidas,outerwear,Very good,XXL,15.0,20.81,5.81,27.9,4.3,8,37.8
43705,https://www.vinted.co.uk/items/9822276843-mens-tommy-hilfiger-hoodie,Tommy Hilfiger,Tommy Hilfiger,jumpers_and_sweaters,New without tags,M,15.0,20.6,5.6,27.2,4.1,5,37.8
252732,https://www.vinted.co.uk/items/9869966980-tommy-hilfigre-grey-zip-up?referrer=catalog,Tommy hilfigre grey zip up,Tommy Hilfiger,jumpers_and_sweaters,New without tags,M,15.0,20.6,5.6,27.2,4.1,5,37.8
480355,https://www.vinted.co.uk/items/9948101938-adidas-adventure-futura-vest-gilet-xxl?referrer=catalog,Adidas Adventure Futura Vest / Gilet - XXL,adidas,outerwear,Very good,XXL,15.0,20.81,5.81,27.9,4.3,8,37.8
480565,https://www.vinted.co.uk/items/9940438437-pretty-green?referrer=catalog,Pretty Green,Pretty Green,outerwear,Very good,L,30.0,45.8,15.8,34.5,6.0,5,37.8
519234,https://www.vinted.co.uk/items/9958191588-jack-wolfskin-insulated-jacket?referrer=catalog,Jack Wolfskin Insulated Jacket,Jack Wolfskin,outerwear,Very good,M,17.0,24.6,7.6,30.9,5.1,5,37.7
240448,https://www.vinted.co.uk/items/9845883297-asics-gel-nimbus-12-uk-size-665?referrer=catalog,Asics Gel-Nimbus 12 UK size 6/6.5,Asics,shoes,Very good,6,28.0,41.47,13.47,32.5,5.5,6,37.7
409356,https://www.vinted.co.uk/items/9879181919-men-green-shirt-and-short-set-small?referrer=catalog,Men Green Shirt and Short Set Small,Berghaus,activewear,Very good,S,15.0,20.42,5.42,26.5,4.0,12,37.7
545793,https://www.vinted.co.uk/items/9955559769-rare-leeds-1718-training-kit-medium?referrer=catalog,Rare Leeds 17/18 Training Kit - Medium,Kappa,activewear,Very good,M,16.0,24.83,8.83,35.6,6.3,6,37.7
393446,https://www.vinted.co.uk/items/9876457759-zara-skort?referrer=catalog,Zara Skort,Zara,womens_skorts,New with tags,S / UK 8-10,10.46,16.62,6.16,37.1,6.7,53,37.7
533172,https://www.vinted.co.uk/items/9900087739-new-balance-327-uk-85-men-blue-white-trainers?referrer=catalog,New balance 327 Uk 8.5 men blue white trainers,New Balance,shoes,Very good,8.5,22.5,34.27,11.77,34.3,6.0,9,37.7
269573,https://www.vinted.co.uk/items/9870047387-berghaus-top?referrer=catalog,Berghaus top,Berghaus,activewear,Very good,S,15.0,20.42,5.42,26.5,4.0,12,37.7
294497,https://www.vinted.co.uk/items/9879549353-hoka-clifton-9-black-85-uk?referrer=catalog,Hoka Clifton 9 black 8.5 UK,Hoka,shoes,Very good,8.5,29.0,40.8,11.8,28.9,4.6,5,37.7
276405,https://www.vinted.co.uk/items/9875734786-mens-north-face-waterproof?referrer=catalog,Men’s north face waterproof,The North Face,outerwear,Very good,M,25.0,36.13,11.13,30.8,5.1,35,37.7
409543,https://www.vinted.co.uk/items/9719536415,River Island,River Island,womens_jumpers_and_sweaters,New with tags,M / UK 12-14,23.0,35.6,12.6,35.4,6.3,5,37.6
267303,https://www.vinted.co.uk/items/9872779035-superdry-jacket?referrer=catalog,Superdry jacket,Superdry,outerwear,Very good,S,12.5,17.83,5.33,29.9,4.9,9,37.6
407600,https://www.vinted.co.uk/items/9934903811,Polo Ralph Lauren,Polo Ralph Lauren,jumpers_and_sweaters,Very good,L,26.99,35.22,8.23,23.4,3.2,9,37.6
431622,https://www.vinted.co.uk/items/9939530650-dickies-white-painters-shorts?referrer=catalog,Dickies white painters shorts,Dickies,shorts,Good,W32,8.0,13.0,5.0,38.5,7.1,6,37.6
533089,https://www.vinted.co.uk/items/9954227689-blue-grey-and-black-nike-air-270?referrer=catalog,"Blue, grey and black Nike air 270",Nike,shoes,Very good,10.5,23.0,33.56,10.56,31.5,5.3,16,37.6
294608,https://www.vinted.co.uk/items/9858847281-air-max-ldt-mens-shoes?referrer=catalog,Air Max LDT men’s shoes,Nike,shoes,Very good,8.5,25.0,35.68,10.68,29.9,4.9,44,37.6
520758,https://www.vinted.co.uk/items/9957995331-grey-represent-hoodie?referrer=catalog,Grey represent hoodie,REPRESENT,jumpers_and_sweaters,Very good,M,25.0,34.45,9.45,27.4,4.3,11,37.5
24777,https://www.vinted.co.uk/items/9815819824-tommy-hilfiger-navy-quarterzip?referrer=catalog,Tommy Hilfiger Navy Quarterzip,Tommy Hilfiger,mens_jumpers_and_sweaters,Very good,S,6.0,12.4,6.4,51.6,10.5,5,37.5
173478,https://www.vinted.co.uk/items/9851467255-mens-barbour-jacket-size-medium?referrer=catalog,Men’s Barbour jacket size medium,Barbour,outerwear,Very good,M,40.0,54.81,14.81,27.0,4.2,16,37.5
408670,https://www.vinted.co.uk/items/9923628892-nike-dunk?referrer=catalog,Nike dunk,Nike,shoes,Good,9.5,13.0,19.28,6.28,32.6,5.6,15,37.5
542962,https://www.vinted.co.uk/items/9963957817-mens-oversized-cole-buxton-t-shirt?referrer=catalog,Men’s oversized Cole Buxton T-Shirt,Cole Buxton,tops_and_tshirts,Very good,L,20.0,26.55,6.55,24.7,3.6,5,37.5
